Frame,Dist_Px,Dist_CM,Dist_Std_CM
72,6.0,0.05037572072342053,0.004197976726951711
73,6.0,0.05037572072342053,0.004197976726951711
74,6.0,0.05037572072342053,0.010282900933110713
75,6.0,0.05037572072342053,0.0039578904145211495
76,6.0,0.05037572072342053,0.004197976726951711
77,6.0,0.05037572072342053,0.004197976726951711
78,6.0,0.05037572072342053,0.004197976726951711
79,6.0,0.05037572072342053,0.004197976726951711
80,6.0,0.05037572072342053,0.004197976726951711
81,6.0,0.05037572072342053,0.006961556840971533
82,6.0,0.05037572072342053,0.0039578904145211495
83,6.0,0.05037572072342053,0.004197976726951711
84,4.0,0.033583813815613685,0.004197976726951711
85,5.0,0.041979767269517104,0.004847405986714708
86,6.0,0.05037572072342053,0.006961556840971533
87,6.0,0.05037572072342053,0.006961556840971533
88,6.0,0.05037572072342053,0.006961556840971533
89,6.0,0.05037572072342053,0.004197976726951711
90,6.0,0.05037572072342053,0.004197976726951711
91,6.0,0.05037572072342053,0.0039578904145211495
92,6.0,0.05037572072342053,0.004197976726951711
93,6.0,0.05037572072342053,0.004197976726951711
94,6.0,0.05037572072342053,0.0039578904145211495
95,6.0,0.05037572072342053,0.006961556840971533
96,6.0,0.05037572072342053,0.0039578904145211495
97,6.0,0.05037572072342053,0.006961556840971533
98,5.0,0.041979767269517104,0.005936835621781725
99,6.0,0.05037572072342053,0.004197976726951711
100,6.0,0.05037572072342053,0.006961556840971533
101,6.0,0.05037572072342053,0.006961556840971533
102,6.0,0.05037572072342053,0.004197976726951711
103,5.0,0.041979767269517104,0.005936835621781725
104,6.0,0.05037572072342053,0.004197976726951711
105,6.0,0.05037572072342053,0.009197306196932629
106,6.0,0.05037572072342053,0.010282900933110713
107,6.0,0.05037572072342053,0.010282900933110713
108,6.0,0.05037572072342053,0.009197306196932629
109,6.0,0.05037572072342053,0.004197976726951711
110,6.0,0.05037572072342053,0.006961556840971533
111,6.0,0.05037572072342053,0.010282900933110713
112,6.0,0.05037572072342053,0.004197976726951711
113,6.0,0.05037572072342053,0.004197976726951711
114,6.0,0.05037572072342053,0.004197976726951711
115,6.0,0.05037572072342053,0.004197976726951711
116,6.0,0.05037572072342053,0.006961556840971533
117,6.0,0.05037572072342053,0.006961556840971533
118,5.0,0.041979767269517104,0.0039578904145211495
119,5.0,0.041979767269517104,0.0039578904145211495
120,6.0,0.05037572072342053,0.010282900933110713
121,6.0,0.05037572072342053,0.004197976726951711
122,6.0,0.05037572072342053,0.004197976726951711
123,6.0,0.05037572072342053,0.006961556840971533
124,6.0,0.05037572072342053,0.0039578904145211495
125,6.0,0.05037572072342053,0.006282956251961584
126,6.0,0.05037572072342053,0.006282956251961584
127,6.0,0.05037572072342053,0.006282956251961584
128,5.0,0.041979767269517104,0.004847405986714708
129,5.0,0.041979767269517104,0.004847405986714708
130,6.0,0.05037572072342053,0.006961556840971533
131,6.0,0.05037572072342053,0.004197976726951711
132,4.0,0.033583813815613685,0.008562226099334058
133,4.0,0.033583813815613685,0.008562226099334058
134,6.0,0.05037572072342053,0.004197976726951711
135,6.0,0.05037572072342053,0.004197976726951711
136,6.0,0.05037572072342053,0.004197976726951711
137,6.0,0.05037572072342053,0.004197976726951711
138,6.0,0.05037572072342053,0.0039578904145211495
139,6.0,0.05037572072342053,0.0039578904145211495
140,6.0,0.05037572072342053,0.004197976726951711
141,6.0,0.05037572072342053,0.009197306196932629
142,6.0,0.05037572072342053,0.0039578904145211495
143,6.0,0.05037572072342053,0.0039578904145211495
144,6.0,0.05037572072342053,0.004197976726951711
145,5.0,0.041979767269517104,0.0039578904145211495
146,6.0,0.05037572072342053,0.0039578904145211495
147,6.0,0.05037572072342053,0.006961556840971533
148,5.0,0.041979767269517104,0.0039578904145211495
149,5.0,0.041979767269517104,0.010282900933110713
150,6.0,0.05037572072342053,0.004197976726951711
151,6.0,0.05037572072342053,0.006961556840971533
152,6.0,0.05037572072342053,0.004197976726951711
153,6.0,0.05037572072342053,0.004197976726951711
154,6.0,0.05037572072342053,0.004197976726951711
155,6.0,0.05037572072342053,0.004197976726951711
156,5.0,0.041979767269517104,0.004847405986714708
157,6.0,0.05037572072342053,0.006961556840971533
158,6.0,0.05037572072342053,0.0039578904145211495
159,6.0,0.05037572072342053,0.004197976726951711
160,6.0,0.05037572072342053,0.006282956251961584
161,6.0,0.05037572072342053,0.006282956251961584
162,6.0,0.05037572072342053,0.004197976726951711
163,5.0,0.041979767269517104,0.008649154481273649
164,6.0,0.05037572072342053,0.006282956251961584
165,5.0,0.041979767269517104,0.008395953453903421
166,6.0,0.05037572072342053,0.0039578904145211495
167,6.0,0.05037572072342053,0.004197976726951711
168,6.0,0.05037572072342053,0.004197976726951711
169,6.0,0.05037572072342053,0.004197976726951711
170,6.0,0.05037572072342053,0.004197976726951711
171,6.0,0.05037572072342053,0.004197976726951711
172,6.0,0.05037572072342053,0.006961556840971533
173,6.0,0.05037572072342053,0.004197976726951711
174,6.0,0.05037572072342053,0.004197976726951711
175,4.0,0.033583813815613685,0.004197976726951711
176,6.0,0.05037572072342053,0.006961556840971533
177,6.0,0.05037572072342053,0.006961556840971533
178,6.0,0.05037572072342053,0.006257974219617399
179,4.0,0.033583813815613685,0.0039578904145211495
180,6.0,0.05037572072342053,0.006961556840971533
181,6.0,0.05037572072342053,0.006961556840971533
182,6.0,0.05037572072342053,0.009197306196932629
183,6.0,0.05037572072342053,0.009197306196932629
184,6.0,0.05037572072342053,0.010282900933110713
185,6.0,0.05037572072342053,0.008562226099334058
186,6.0,0.05037572072342053,0.006961556840971533
187,6.0,0.05037572072342053,0.006961556840971533
188,6.0,0.05037572072342053,0.009235077633882682
189,6.0,0.05037572072342053,0.009235077633882682
190,6.0,0.05037572072342053,0.006961556840971533
191,6.0,0.05037572072342053,0.006961556840971533
192,5.0,0.041979767269517104,0.005936835621781725
193,5.0,0.041979767269517104,0.005936835621781725
194,4.0,0.033583813815613685,0.008562226099334058
195,4.0,0.033583813815613685,0.008562226099334058
196,6.0,0.05037572072342053,0.006961556840971533
197,6.0,0.05037572072342053,0.006961556840971533
198,4.0,0.033583813815613685,0.008562226099334058
199,4.0,0.033583813815613685,0.008562226099334058
200,6.0,0.05037572072342053,0.006961556840971533
201,6.0,0.05037572072342053,0.004197976726951711
202,4.0,0.033583813815613685,0.006961556840971533
203,6.0,0.05037572072342053,0.0039578904145211495
204,6.0,0.05037572072342053,0.004197976726951711
205,6.0,0.05037572072342053,0.004197976726951711
206,6.0,0.05037572072342053,0.006961556840971533
207,6.0,0.05037572072342053,0.006961556840971533
208,6.0,0.05037572072342053,0.008562226099334058
209,6.0,0.05037572072342053,0.009197306196932629
210,6.0,0.05037572072342053,0.0039578904145211495
211,6.0,0.05037572072342053,0.7901632862721651
212,4.0,0.033583813815613685,0.009694811973429416
213,6.0,0.05037572072342053,0.010282900933110713
214,5.0,0.041979767269517104,0.005936835621781725
215,6.0,0.05037572072342053,0.0039578904145211495
216,6.0,0.05037572072342053,0.004197976726951711
217,4.0,0.033583813815613685,0.006961556840971533
218,6.0,0.05037572072342053,0.006961556840971533
219,5.0,0.041979767269517104,0.005936835621781725
220,6.0,0.05037572072342053,0.006282956251961584
221,6.0,0.05037572072342053,0.0039578904145211495
222,6.0,0.05037572072342053,0.004197976726951711
223,6.0,0.05037572072342053,0.004197976726951711
224,6.0,0.05037572072342053,0.004197976726951711
225,6.0,0.05037572072342053,0.006961556840971533
226,6.0,0.05037572072342053,0.0039578904145211495
227,6.0,0.05037572072342053,0.0039578904145211495
228,6.0,0.05037572072342053,0.0039578904145211495
229,6.0,0.05037572072342053,0.004197976726951711
230,6.0,0.05037572072342053,0.0039578904145211495
231,4.0,0.033583813815613685,0.008562226099334058
232,5.0,0.041979767269517104,0.005936835621781725
233,4.0,0.033583813815613685,0.008562226099334058
234,6.0,0.05037572072342053,0.013763987156718184
235,6.0,0.05037572072342053,0.004197976726951711
236,7.0,0.05877167417732395,0.0039578904145211495
237,6.0,0.05037572072342053,0.006961556840971533
238,5.0,0.041979767269517104,0.005936835621781725
239,6.0,0.05037572072342053,0.006961556840971533
240,6.0,0.05037572072342053,0.010282900933110713
241,6.0,0.05037572072342053,0.010282900933110713
242,6.0,0.05037572072342053,0.010282900933110713
243,6.0,0.05037572072342053,0.010282900933110713
244,6.0,0.05037572072342053,0.006961556840971533
245,5.0,0.041979767269517104,0.005936835621781725
246,5.0,0.041979767269517104,0.0039578904145211495
247,6.0,0.05037572072342053,0.004197976726951711
248,6.0,0.05037572072342053,0.0039578904145211495
249,4.0,0.033583813815613685,0.008562226099334058
250,6.0,0.05037572072342053,0.006961556840971533
251,6.0,0.05037572072342053,0.006961556840971533
252,5.0,0.041979767269517104,0.005936835621781725
253,6.0,0.05037572072342053,0.004197976726951711
254,6.0,0.05037572072342053,0.0039578904145211495
255,6.0,0.05037572072342053,0.006961556840971533
256,6.0,0.05037572072342053,0.004197976726951711
257,6.0,0.05037572072342053,0.004197976726951711
258,6.0,0.05037572072342053,0.004197976726951711
259,6.0,0.05037572072342053,0.004197976726951711
260,4.0,0.033583813815613685,0.006961556840971533
261,6.0,0.05037572072342053,0.005769567153035537
262,6.0,0.05037572072342053,0.0039578904145211495
263,6.0,0.05037572072342053,0.004197976726951711
264,6.0,0.05037572072342053,0.006961556840971533
265,4.0,0.033583813815613685,0.008562226099334058
266,6.0,0.05037572072342053,0.0039578904145211495
267,6.0,0.05037572072342053,0.0039578904145211495
268,6.0,0.05037572072342053,0.010282900933110713
269,6.0,0.05037572072342053,0.010282900933110713
270,6.0,0.05037572072342053,0.010282900933110713
271,5.0,0.041979767269517104,0.005936835621781725
272,6.0,0.05037572072342053,0.010282900933110713
273,4.0,0.033583813815613685,0.00778325716282052
274,5.0,0.041979767269517104,0.0039578904145211495
275,6.0,0.05037572072342053,0.004197976726951711
276,4.0,0.033583813815613685,0.008562226099334058
277,4.0,0.033583813815613685,0.008562226099334058
278,6.0,0.05037572072342053,0.006961556840971533
279,4.0,0.033583813815613685,0.01103802899744076
280,6.0,0.05037572072342053,0.0039578904145211495
281,6.0,0.05037572072342053,0.0039578904145211495
282,5.0,0.041979767269517104,0.005936835621781725
283,6.0,0.05037572072342053,0.004197976726951711
284,5.0,0.041979767269517104,0.006282956251961584
285,6.0,0.05037572072342053,0.006961556840971533
286,6.0,0.05037572072342053,0.0039578904145211495
287,6.0,0.05037572072342053,0.006961556840971533
288,5.0,0.041979767269517104,0.005936835621781725
289,6.0,0.05037572072342053,0.0039578904145211495
290,6.0,0.05037572072342053,0.004197976726951711
291,6.0,0.05037572072342053,0.004197976726951711
292,5.0,0.041979767269517104,0.005936835621781725
293,5.0,0.041979767269517104,0.005936835621781725
294,5.0,0.041979767269517104,0.0039578904145211495
295,4.0,0.033583813815613685,0.007160093163442284
296,6.0,0.05037572072342053,0.004197976726951711
297,6.0,0.05037572072342053,0.004197976726951711
298,5.0,0.041979767269517104,0.004847405986714708
299,6.0,0.05037572072342053,0.0039578904145211495
300,6.0,0.05037572072342053,0.0039578904145211495
301,5.0,0.041979767269517104,0.005363977902529199
302,4.0,0.033583813815613685,0.008562226099334058
303,5.0,0.041979767269517104,0.006282956251961584
304,2.0,0.016791906907806842,0.011057107314424311
305,6.0,0.05037572072342053,0.0039578904145211495
306,6.0,0.05037572072342053,0.004197976726951711
307,6.0,0.05037572072342053,0.004197976726951711
308,3.0,0.025187860361710265,0.005769567153035537
309,4.0,0.033583813815613685,0.00827852174808057
310,6.0,0.05037572072342053,0.0039578904145211495
311,6.0,0.05037572072342053,0.010282900933110713
312,6.0,0.05037572072342053,0.006961556840971533
313,6.0,0.05037572072342053,0.004197976726951711
314,6.0,0.05037572072342053,0.004197976726951711
315,6.0,0.05037572072342053,0.006961556840971533
316,6.0,0.05037572072342053,0.004197976726951711
317,4.0,0.033583813815613685,0.008562226099334058
318,6.0,0.05037572072342053,0.0039578904145211495
319,5.0,0.041979767269517104,0.005363977902529199
320,6.0,0.05037572072342053,0.004197976726951711
321,6.0,0.05037572072342053,0.004197976726951711
322,6.0,0.05037572072342053,0.004197976726951711
323,6.0,0.05037572072342053,0.004197976726951711
324,6.0,0.05037572072342053,0.004197976726951711
325,6.0,0.05037572072342053,0.004197976726951711
326,6.0,0.05037572072342053,0.017308701459106613
327,5.0,0.041979767269517104,0.005936835621781725
328,5.0,0.041979767269517104,0.005936835621781725
329,6.0,0.05037572072342053,0.006961556840971533
330,5.0,0.041979767269517104,0.005936835621781725
331,6.0,0.05037572072342053,0.004197976726951711
332,5.0,0.041979767269517104,0.005936835621781725
333,5.0,0.041979767269517104,0.005936835621781725
334,6.0,0.05037572072342053,0.004197976726951711
335,6.0,0.05037572072342053,0.004197976726951711
336,6.0,0.05037572072342053,0.006961556840971533
337,6.0,0.05037572072342053,0.004197976726951711
338,5.0,0.041979767269517104,0.005936835621781725
339,6.0,0.05037572072342053,0.004197976726951711
340,5.0,0.041979767269517104,0.005936835621781725
341,5.0,0.041979767269517104,0.005936835621781725
342,6.0,0.05037572072342053,0.004197976726951711
343,5.0,0.041979767269517104,0.005936835621781725
344,4.0,0.033583813815613685,0.005769567153035537
345,5.0,0.041979767269517104,0.0039578904145211495
346,5.0,0.041979767269517104,0.0039578904145211495
347,5.0,0.041979767269517104,0.0039578904145211495
348,6.0,0.05037572072342053,0.0039578904145211495
349,6.0,0.05037572072342053,0.006282956251961584
350,6.0,0.05037572072342053,0.006961556840971533
351,6.0,0.05037572072342053,0.006961556840971533
352,6.0,0.05037572072342053,0.0039578904145211495
353,6.0,0.05037572072342053,0.0062829562519615845
354,4.0,0.033583813815613685,0.007237368153093854
355,5.0,0.041979767269517104,0.005936835621781725
356,5.0,0.041979767269517104,0.0039578904145211495
357,5.0,0.041979767269517104,0.0039578904145211495
358,5.0,0.041979767269517104,0.005936835621781725
359,5.0,0.041979767269517104,0.005936835621781725
360,6.0,0.05037572072342053,0.004197976726951711
361,6.0,0.05037572072342053,0.004197976726951711
362,6.0,0.05037572072342053,0.0039578904145211495
363,5.0,0.041979767269517104,0.007194969615125753
364,5.0,0.041979767269517104,0.0039578904145211495
365,4.0,0.033583813815613685,0.007915780829042299
366,6.0,0.05037572072342053,0.0039578904145211495
367,4.0,0.033583813815613685,0.006961556840971533
368,6.0,0.05037572072342053,0.010282900933110713
369,6.0,0.05037572072342053,0.004197976726951711
370,6.0,0.05037572072342053,0.004197976726951711
371,6.0,0.05037572072342053,0.0039578904145211495
372,6.0,0.05037572072342053,0.006961556840971533
373,7.0,0.05877167417732395,0.0039578904145211495
374,4.0,0.033583813815613685,0.007393733291359714
375,6.0,0.05037572072342053,0.006961556840971533
376,6.0,0.05037572072342053,0.0039578904145211495
377,6.0,0.05037572072342053,0.0039578904145211495
378,6.0,0.05037572072342053,0.0039578904145211495
379,6.0,0.05037572072342053,0.0039578904145211495
380,4.0,0.033583813815613685,0.008562226099334058
381,6.0,0.05037572072342053,0.004197976726951711
382,5.0,0.041979767269517104,0.006981062502179538
383,6.0,0.05037572072342053,0.013763987156718184
384,6.0,0.05037572072342053,0.0039578904145211495
385,5.0,0.041979767269517104,0.005936835621781725
386,5.0,0.041979767269517104,0.005936835621781725
387,6.0,0.05037572072342053,0.004197976726951711
388,6.0,0.05037572072342053,0.004197976726951711
389,6.0,0.05037572072342053,0.0039578904145211495
390,6.0,0.05037572072342053,0.0039578904145211495
391,5.0,0.041979767269517104,0.005936835621781725
392,6.0,0.05037572072342053,0.004197976726951711
393,6.0,0.05037572072342053,0.004197976726951711
394,6.0,0.05037572072342053,0.006961556840971533
395,6.0,0.05037572072342053,0.006961556840971533
396,6.0,0.05037572072342053,0.006961556840971533
397,6.0,0.05037572072342053,0.010282900933110713
398,6.0,0.05037572072342053,0.004197976726951711
399,6.0,0.05037572072342053,0.004197976726951711
400,6.0,0.05037572072342053,0.004197976726951711
401,6.0,0.05037572072342053,0.004197976726951711
402,5.0,0.041979767269517104,0.005936835621781725
403,5.0,0.041979767269517104,0.005936835621781725
404,4.0,0.033583813815613685,0.008562226099334058
405,6.0,0.05037572072342053,0.0039578904145211495
406,6.0,0.05037572072342053,0.004197976726951711
407,6.0,0.05037572072342053,0.017308701459106613
408,6.0,0.05037572072342053,0.012339481119732857
409,6.0,0.05037572072342053,0.006961556840971533
410,4.0,0.033583813815613685,0.008562226099334058
411,5.0,0.041979767269517104,0.005936835621781725
412,6.0,0.05037572072342053,0.004197976726951711
413,6.0,0.05037572072342053,0.004197976726951711
414,6.0,0.05037572072342053,0.0039578904145211495
415,6.0,0.05037572072342053,0.0039578904145211495
416,4.0,0.033583813815613685,0.008562226099334058
417,4.0,0.033583813815613685,0.008562226099334058
418,6.0,0.05037572072342053,0.004197976726951711
419,6.0,0.05037572072342053,0.0039578904145211495
420,4.0,0.033583813815613685,0.008562226099334058
421,6.0,0.05037572072342053,0.0039578904145211495
422,6.0,0.05037572072342053,0.009197306196932629
423,6.0,0.05037572072342053,0.004197976726951711
424,6.0,0.05037572072342053,0.0039578904145211495
425,6.0,0.05037572072342053,0.006961556840971533
426,5.0,0.041979767269517104,0.005936835621781725
427,5.0,0.041979767269517104,0.005936835621781725
428,5.0,0.041979767269517104,0.0039578904145211495
429,5.0,0.041979767269517104,0.0039578904145211495
430,4.0,0.033583813815613685,0.006961556840971533
431,6.0,0.05037572072342053,0.004197976726951711
432,6.0,0.05037572072342053,0.0039578904145211495
433,6.0,0.05037572072342053,0.0039578904145211495
434,6.0,0.05037572072342053,0.004197976726951711
435,6.0,0.05037572072342053,0.006961556840971533
436,6.0,0.05037572072342053,0.006961556840971533
437,6.0,0.05037572072342053,0.0039578904145211495
438,6.0,0.05037572072342053,0.004197976726951711
439,6.0,0.05037572072342053,0.0039578904145211495
440,6.0,0.05037572072342053,0.006961556840971533
441,4.0,0.033583813815613685,0.009963146758877654
442,6.0,0.05037572072342053,0.004197976726951711
443,6.0,0.05037572072342053,0.004197976726951711
444,6.0,0.05037572072342053,0.004197976726951711
445,6.0,0.05037572072342053,0.006961556840971533
446,6.0,0.05037572072342053,0.0039578904145211495
447,6.0,0.05037572072342053,0.006961556840971533
448,6.0,0.05037572072342053,0.006961556840971533
449,6.0,0.05037572072342053,0.006961556840971533
450,6.0,0.05037572072342053,0.004197976726951711
451,5.0,0.041979767269517104,0.005936835621781725
452,6.0,0.05037572072342053,0.009197306196932629
453,4.0,0.033583813815613685,0.0039578904145211495
454,6.0,0.05037572072342053,0.0039578904145211495
455,6.0,0.05037572072342053,0.0039578904145211495
456,4.0,0.033583813815613685,0.008562226099334058
457,6.0,0.05037572072342053,0.010282900933110713
458,4.0,0.033583813815613685,0.00896005550950784
459,6.0,0.05037572072342053,0.0039578904145211495
460,6.0,0.05037572072342053,0.006282956251961584
461,6.0,0.05037572072342053,0.006282956251961584
462,6.0,0.05037572072342053,0.0039578904145211495
463,6.0,0.05037572072342053,0.006282956251961584
464,6.0,0.05037572072342053,0.0039578904145211495
465,6.0,0.05037572072342053,0.0039578904145211495
466,6.0,0.05037572072342053,0.0039578904145211495
467,6.0,0.05037572072342053,0.0039578904145211495
468,6.0,0.05037572072342053,0.0039578904145211495
469,6.0,0.05037572072342053,0.0039578904145211495
470,6.0,0.05037572072342053,0.0039578904145211495
471,4.0,0.033583813815613685,0.006961556840971533
472,6.0,0.05037572072342053,0.0039578904145211495
473,6.0,0.05037572072342053,0.0039578904145211495
474,6.0,0.05037572072342053,0.004197976726951711
475,6.0,0.05037572072342053,0.004197976726951711
476,6.0,0.05037572072342053,0.0039578904145211495
477,6.0,0.05037572072342053,0.0039578904145211495
478,5.0,0.041979767269517104,0.005936835621781725
479,6.0,0.05037572072342053,0.006282956251961584
480,5.0,0.041979767269517104,0.005936835621781725
481,5.0,0.041979767269517104,0.0039578904145211495
482,6.0,0.05037572072342053,0.0039578904145211495
483,4.0,0.033583813815613685,0.007393733291359714
484,6.0,0.05037572072342053,0.004197976726951711
485,6.0,0.05037572072342053,0.006961556840971533
486,6.0,0.05037572072342053,0.010282900933110713
487,6.0,0.05037572072342053,0.004197976726951711
488,6.0,0.05037572072342053,0.010282900933110713
489,6.0,0.05037572072342053,0.010282900933110713
490,5.0,0.041979767269517104,0.005936835621781725
491,6.0,0.05037572072342053,0.0039578904145211495
492,6.0,0.05037572072342053,0.004197976726951711
493,6.0,0.05037572072342053,0.017308701459106613
494,4.0,0.033583813815613685,0.01103802899744076
495,6.0,0.05037572072342053,0.004197976726951711
496,5.0,0.041979767269517104,0.0039578904145211495
497,6.0,0.05037572072342053,0.006282956251961584
498,6.0,0.05037572072342053,0.0039578904145211495
499,6.0,0.05037572072342053,0.004197976726951711
500,6.0,0.05037572072342053,0.0039578904145211495
501,6.0,0.05037572072342053,0.0039578904145211495
502,6.0,0.05037572072342053,0.0039578904145211495
503,6.0,0.05037572072342053,0.0039578904145211495
504,4.0,0.033583813815613685,0.007393733291359714
505,4.0,0.033583813815613685,0.008562226099334058
506,6.0,0.05037572072342053,0.0039578904145211495
507,5.0,0.041979767269517104,0.0039578904145211495
508,2.0,0.016791906907806842,0.010282900933110713
509,6.0,0.05037572072342053,0.004197976726951711
510,5.0,0.041979767269517104,0.007271108980072063
511,6.0,0.05037572072342053,0.0039578904145211495
512,6.0,0.05037572072342053,0.004197976726951711
513,6.0,0.05037572072342053,0.004197976726951711
514,4.0,0.033583813815613685,0.0039578904145211495
515,5.0,0.041979767269517104,0.0039578904145211495
516,5.0,0.041979767269517104,0.0039578904145211495
517,5.0,0.041979767269517104,0.0039578904145211495
518,6.0,0.05037572072342053,0.006961556840971533
519,6.0,0.05037572072342053,0.0039578904145211495
520,6.0,0.05037572072342053,0.010282900933110713
521,6.0,0.05037572072342053,0.006961556840971533
522,6.0,0.05037572072342053,0.010282900933110713
523,6.0,0.05037572072342053,0.004197976726951711
524,6.0,0.05037572072342053,0.004197976726951711
525,6.0,0.05037572072342053,0.004197976726951711
526,6.0,0.05037572072342053,0.0039578904145211495
527,5.0,0.041979767269517104,0.005553401214575564
528,6.0,0.05037572072342053,0.004197976726951711
529,5.0,0.041979767269517104,0.006981062502179538
530,6.0,0.05037572072342053,0.004197976726951711
531,4.0,0.033583813815613685,0.0080459668537938
532,5.0,0.041979767269517104,0.0039578904145211495
533,6.0,0.05037572072342053,0.006961556840971533
534,5.0,0.041979767269517104,0.0039578904145211495
535,5.0,0.041979767269517104,0.0039578904145211495
536,5.0,0.041979767269517104,0.0039578904145211495
537,6.0,0.05037572072342053,0.0039578904145211495
538,5.0,0.041979767269517104,0.005936835621781725
539,5.0,0.041979767269517104,0.005936835621781725
540,6.0,0.05037572072342053,0.0039578904145211495
541,6.0,0.05037572072342053,0.010282900933110713
542,6.0,0.05037572072342053,0.010282900933110713
543,6.0,0.05037572072342053,0.010282900933110713
544,5.0,0.041979767269517104,0.004847405986714708
545,5.0,0.041979767269517104,0.0039578904145211495
546,6.0,0.05037572072342053,0.010282900933110713
547,6.0,0.05037572072342053,0.010282900933110713
548,5.0,0.041979767269517104,0.005235796876634653
549,5.0,0.041979767269517104,0.00517673880430303
550,6.0,0.05037572072342053,0.004197976726951711
551,6.0,0.05037572072342053,0.010282900933110713
552,4.0,0.033583813815613685,0.005553401214575564
553,6.0,0.05037572072342053,0.0039578904145211495
554,6.0,0.05037572072342053,0.004197976726951711
555,6.0,0.05037572072342053,0.010282900933110713
556,5.0,0.041979767269517104,0.007194969615125753
557,6.0,0.05037572072342053,0.004197976726951711
558,5.0,0.041979767269517104,0.005936835621781725
559,4.0,0.033583813815613685,0.009235077633882682
560,5.0,0.041979767269517104,0.005936835621781725
561,6.0,0.05037572072342053,0.0039578904145211495
562,5.0,0.041979767269517104,0.004847405986714708
563,6.0,0.05037572072342053,0.0039578904145211495
564,5.0,0.041979767269517104,0.005363977902529199
565,4.0,0.033583813815613685,0.006961556840971533
566,5.0,0.041979767269517104,0.005363977902529199
567,6.0,0.05037572072342053,0.010282900933110713
568,4.0,0.033583813815613685,0.00778325716282052
569,4.0,0.033583813815613685,0.007915780829042299
570,4.0,0.033583813815613685,0.007160093163442284
571,4.0,0.033583813815613685,0.009386961329426098
572,5.0,0.041979767269517104,0.0047567922774078095
573,5.0,0.041979767269517104,0.005037572072342053
574,6.0,0.05037572072342053,0.0039578904145211495
